date,time,seconds,frame
20160522,105608,1463928968.55,407
20160522,105608,1463928968.58,408
20160522,105608,1463928968.61,409
20160522,105608,1463928968.65,410
20160522,105608,1463928968.68,411
20160522,105608,1463928968.71,412
20160522,105608,1463928968.74,413
20160522,105608,1463928968.77,414
20160522,105608,1463928968.8,415
20160522,105608,1463928968.83,416
20160522,105608,1463928968.86,417
20160522,105608,1463928968.89,418
20160522,105608,1463928968.92,419
20160522,105608,1463928968.96,420
20160522,105608,1463928968.99,421
20160522,105609,1463928969.02,422
20160522,105609,1463928969.05,423
20160522,105609,1463928969.08,424
20160522,105609,1463928969.11,425
20160522,105609,1463928969.14,426
20160522,105609,1463928969.17,427
20160522,105609,1463928969.2,428
20160522,105609,1463928969.23,429
20160522,105609,1463928969.27,430
20160522,105609,1463928969.3,431
20160522,105609,1463928969.33,432
20160522,105609,1463928969.36,433
20160522,105609,1463928969.39,434
20160522,105609,1463928969.42,435
20160522,105609,1463928969.45,436
20160522,105609,1463928969.48,437
20160522,105609,1463928969.51,438
20160522,105609,1463928969.54,439
20160522,105609,1463928969.58,440
20160522,105609,1463928969.61,441
20160522,105609,1463928969.64,442
20160522,105609,1463928969.67,443
20160522,105609,1463928969.7,444
20160522,105609,1463928969.73,445
20160522,105609,1463928969.76,446
20160522,105609,1463928969.79,447
20160522,105609,1463928969.82,448
20160522,105609,1463928969.85,449
20160522,105609,1463928969.89,450
20160522,105609,1463928969.92,451
20160522,105609,1463928969.95,452
20160522,105609,1463928969.98,453
20160522,105610,1463928970.01,454
20160522,105610,1463928970.04,455
20160522,105610,1463928970.07,456
20160522,105610,1463928970.1,457
20160522,105610,1463928970.13,458
20160522,105610,1463928970.16,459
20160522,105610,1463928970.2,460
20160522,105610,1463928970.23,461
20160522,105610,1463928970.26,462
20160522,105610,1463928970.29,463
20160522,105610,1463928970.32,464
20160522,105610,1463928970.35,465
20160522,105610,1463928970.38,466
20160522,105610,1463928970.41,467
20160522,105610,1463928970.44,468
20160522,105610,1463928970.47,469
20160522,105610,1463928970.51,470
20160522,105610,1463928970.54,471
20160522,105610,1463928970.57,472
20160522,105610,1463928970.6,473
20160522,105610,1463928970.63,474
20160522,105610,1463928970.66,475
20160522,105610,1463928970.69,476
20160522,105610,1463928970.72,477
20160522,105610,1463928970.75,478
20160522,105610,1463928970.78,479
20160522,105610,1463928970.82,480
20160522,105610,1463928970.85,481
20160522,105610,1463928970.88,482
20160522,105610,1463928970.91,483
20160522,105610,1463928970.94,484
20160522,105610,1463928970.97,485
20160522,105611,1463928971.0,486
20160522,105611,1463928971.03,487
20160522,105611,1463928971.06,488
20160522,105611,1463928971.09,489
20160522,105611,1463928971.13,490
20160522,105611,1463928971.16,491
20160522,105611,1463928971.19,492
20160522,105611,1463928971.22,493
20160522,105611,1463928971.25,494
20160522,105611,1463928971.28,495
20160522,105611,1463928971.31,496
20160522,105611,1463928971.34,497
20160522,105611,1463928971.37,498
20160522,105611,1463928971.4,499
20160522,105611,1463928971.44,500
20160522,105611,1463928971.47,501
20160522,105611,1463928971.5,502
20160522,105611,1463928971.53,503
20160522,105611,1463928971.56,504
20160522,105611,1463928971.59,505
20160522,105611,1463928971.62,506
20160522,105611,1463928971.65,507
20160522,105611,1463928971.68,508
20160522,105611,1463928971.71,509
20160522,105611,1463928971.75,510
20160522,105611,1463928971.78,511
20160522,105611,1463928971.81,512
20160522,105611,1463928971.84,513
20160522,105611,1463928971.87,514
20160522,105611,1463928971.9,515
20160522,105611,1463928971.93,516
20160522,105611,1463928971.96,517
20160522,105611,1463928971.99,518
20160522,105612,1463928972.02,519
20160522,105612,1463928972.06,520
20160522,105612,1463928972.09,521
20160522,105612,1463928972.12,522
20160522,105612,1463928972.15,523
20160522,105612,1463928972.18,524
20160522,105612,1463928972.21,525
20160522,105612,1463928972.24,526
20160522,105612,1463928972.27,527
20160522,105612,1463928972.3,528
20160522,105612,1463928972.33,529
20160522,105612,1463928972.37,530
20160522,105612,1463928972.4,531
20160522,105612,1463928972.43,532
20160522,105612,1463928972.46,533
20160522,105612,1463928972.49,534
20160522,105612,1463928972.52,535
20160522,105612,1463928972.55,536
20160522,105612,1463928972.58,537
20160522,105612,1463928972.61,538
20160522,105612,1463928972.64,539
20160522,105612,1463928972.68,540
20160522,105612,1463928972.71,541
20160522,105612,1463928972.74,542
20160522,105612,1463928972.77,543
20160522,105612,1463928972.8,544
20160522,105612,1463928972.83,545
20160522,105612,1463928972.86,546
20160522,105612,1463928972.89,547
20160522,105612,1463928972.92,548
20160522,105612,1463928972.95,549
20160522,105612,1463928972.99,550
20160522,105613,1463928973.02,551
20160522,105613,1463928973.05,552
20160522,105613,1463928973.08,553
20160522,105613,1463928973.11,554
20160522,105613,1463928973.14,555
20160522,105613,1463928973.17,556
20160522,105613,1463928973.2,557
20160522,105613,1463928973.23,558
20160522,105613,1463928973.26,559
20160522,105613,1463928973.3,560
20160522,105613,1463928973.33,561
20160522,105613,1463928973.36,562
20160522,105613,1463928973.39,563
20160522,105613,1463928973.42,564
20160522,105613,1463928973.45,565
20160522,105613,1463928973.48,566
20160522,105613,1463928973.51,567
20160522,105613,1463928973.54,568
20160522,105613,1463928973.57,569
20160522,105613,1463928973.61,570
20160522,105613,1463928973.64,571
20160522,105613,1463928973.67,572
20160522,105613,1463928973.7,573
20160522,105613,1463928973.73,574
20160522,105613,1463928973.76,575
20160522,105613,1463928973.79,576
20160522,105613,1463928973.82,577
20160522,105613,1463928973.85,578
20160522,105613,1463928973.88,579
20160522,105613,1463928973.92,580
20160522,105613,1463928973.95,581
20160522,105613,1463928973.98,582
20160522,105614,1463928974.01,583
20160522,105614,1463928974.04,584
20160522,105614,1463928974.07,585
20160522,105614,1463928974.1,586
20160522,105614,1463928974.13,587
20160522,105614,1463928974.16,588
20160522,105614,1463928974.19,589
20160522,105614,1463928974.23,590
20160522,105614,1463928974.26,591
20160522,105614,1463928974.29,592
20160522,105614,1463928974.32,593
20160522,105614,1463928974.35,594
20160522,105614,1463928974.38,595
20160522,105614,1463928974.41,596
20160522,105614,1463928974.44,597
20160522,105614,1463928974.47,598
20160522,105614,1463928974.5,599
